st_id,timest,correct,subject
358039,2021-10-30 20:34:35,0,Python
358039,2021-10-30 20:41:24,0,Math
358039,2021-10-30 20:50:58,0,Math
358039,2021-10-30 20:51:48,0,Math
358039,2021-10-30 20:59:47,1,Math
358039,2021-10-30 21:09:35,1,Theory of probability
358039,2021-10-30 21:40:16,1,Theory of probability
358039,2021-10-30 21:43:02,1,Python
358039,2021-10-30 22:02:40,1,Python
358039,2021-10-30 22:16:43,1,Theory of probability
358039,2021-10-30 22:30:03,0,Math
358039,2021-10-30 22:32:43,1,Python
358039,2021-10-30 23:21:44,1,Python
358039,2021-10-30 23:28:03,1,Theory of probability
358039,2021-10-30 23:35:03,0,Theory of probability
358039,2021-10-30 23:38:26,0,Python
358039,2021-10-30 23:58:00,1,Python
358039,2021-10-31 00:09:28,0,Python
358039,2021-10-31 00:14:36,0,Math
358039,2021-10-31 00:19:28,0,Theory of probability
358039,2021-10-31 01:32:56,1,Theory of probability
358039,2021-10-31 01:42:08,0,Python
358039,2021-10-31 02:07:39,1,Python
358039,2021-10-31 02:17:57,1,Python
358039,2021-10-31 02:22:13,0,Theory of probability
358039,2021-10-31 02:35:49,0,Math
358039,2021-10-31 02:47:41,1,Math
358039,2021-10-31 02:58:28,1,Math
358039,2021-10-31 03:00:42,0,Python
358039,2021-10-31 03:30:31,1,Python
358039,2021-10-31 04:11:24,0,Python
358039,2021-10-31 04:21:59,0,Python
358039,2021-10-31 04:35:50,0,Theory of probability
358039,2021-10-31 04:38:29,0,Theory of probability
358039,2021-10-31 05:02:04,0,Python
358039,2021-10-31 05:10:36,0,Math
358039,2021-10-31 05:27:28,1,Python
358039,2021-10-31 05:34:12,1,Python
358039,2021-10-31 05:42:07,0,Math
358039,2021-10-31 05:44:51,0,Theory of probability
358039,2021-10-31 06:02:58,1,Python
358039,2021-10-31 06:16:18,1,Theory of probability
358039,2021-10-31 06:55:54,1,Math
358039,2021-10-31 07:02:17,1,Python
358039,2021-10-31 07:21:23,1,Math
358039,2021-10-31 07:26:51,1,Python
358039,2021-10-31 07:57:45,1,Theory of probability
358039,2021-10-31 07:59:38,0,Python
358039,2021-10-31 08:02:54,0,Python
358039,2021-10-31 08:17:59,1,Theory of probability
358039,2021-10-31 08:40:10,0,Python
358039,2021-10-31 08:55:09,0,Python
358039,2021-10-31 09:18:45,0,Math
358039,2021-10-31 09:32:11,0,Python
358039,2021-10-31 09:43:37,0,Python
358039,2021-10-31 09:46:52,1,Python
358039,2021-10-31 09:47:14,1,Theory of probability
358039,2021-10-31 09:49:17,0,Math
358039,2021-10-31 10:08:28,1,Python
358039,2021-10-31 10:14:58,0,Theory of probability
358039,2021-10-31 10:25:15,1,Theory of probability
358039,2021-10-31 10:26:18,1,Math
358039,2021-10-31 10:31:33,1,Math
358039,2021-10-31 10:40:56,0,Math
358039,2021-10-31 10:47:25,0,Python
358039,2021-10-31 11:18:03,0,Math
358039,2021-10-31 11:28:34,0,Python
358039,2021-10-31 12:11:26,1,Math
358039,2021-10-31 12:41:32,1,Math
358039,2021-10-31 12:44:53,1,Theory of probability
360674,2021-10-30 14:21:04,0,Python
360674,2021-10-30 14:33:45,1,Python
360674,2021-10-30 14:35:10,1,Python
360674,2021-10-30 16:00:42,0,Python
360674,2021-10-30 16:57:55,0,Python
360674,2021-10-30 18:11:30,1,Python
360674,2021-10-30 20:40:16,1,Python
360674,2021-10-30 21:29:14,1,Python
360674,2021-10-30 22:54:01,1,Python
360674,2021-10-31 00:37:36,1,Python
360674,2021-10-31 02:04:30,1,Python
360674,2021-10-31 02:07:48,0,Python
360674,2021-10-31 02:10:50,1,Python
360674,2021-10-31 02:12:23,1,Python
360674,2021-10-31 04:21:10,0,Python
360674,2021-10-31 06:05:41,0,Python
360674,2021-10-31 08:53:20,0,Python
361896,2021-10-30 13:11:51,0,Python
361896,2021-10-30 13:18:38,0,Python
361896,2021-10-30 13:24:13,1,Python
361896,2021-10-30 13:38:53,0,Python
361896,2021-10-30 13:45:39,1,Python
361896,2021-10-30 14:02:19,1,Python
361896,2021-10-30 14:11:14,1,Python
361896,2021-10-30 14:27:47,0,Math
361896,2021-10-30 15:06:51,1,Math
361896,2021-10-30 15:17:59,0,Math
361896,2021-10-30 15:53:07,1,Math
361896,2021-10-30 16:05:52,0,Math
361896,2021-10-30 16:10:54,1,Math
361896,2021-10-30 16:14:10,1,Math
361896,2021-10-30 16:35:40,1,Python
361896,2021-10-30 16:47:40,0,Python
361896,2021-10-30 16:51:48,0,Math
361896,2021-10-30 17:13:34,1,Python
361896,2021-10-30 17:38:15,0,Python
361896,2021-10-30 18:44:04,0,Math
361896,2021-10-30 18:47:10,0,Python
361896,2021-10-30 18:59:52,1,Python
361896,2021-10-30 19:21:03,0,Python
361896,2021-10-30 19:29:06,1,Python
361896,2021-10-30 21:01:45,1,Math
361896,2021-10-30 21:21:50,1,Python
361896,2021-10-30 21:45:49,1,Python
361896,2021-10-30 21:46:19,1,Math
361896,2021-10-30 21:47:30,0,Math
361896,2021-10-30 22:49:42,1,Math
361896,2021-10-30 23:40:27,1,Math
361896,2021-10-30 23:42:30,0,Math
361896,2021-10-30 23:45:50,1,Python
361896,2021-10-30 23:59:30,0,Python
361896,2021-10-31 00:19:30,1,Python
361896,2021-10-31 00:41:50,1,Python
361896,2021-10-31 00:54:17,1,Math
361896,2021-10-31 01:55:35,0,Python
361896,2021-10-31 02:05:48,0,Python
361896,2021-10-31 03:07:38,1,Python
361896,2021-10-31 03:12:07,1,Python
361896,2021-10-31 03:42:57,0,Python
361896,2021-10-31 03:44:46,1,Math
361896,2021-10-31 04:03:56,0,Math
361896,2021-10-31 04:45:19,1,Python
361896,2021-10-31 06:03:56,0,Math
361896,2021-10-31 06:14:41,0,Python
361896,2021-10-31 06:53:58,0,Math
361896,2021-10-31 07:54:18,1,Math
361896,2021-10-31 07:58:59,1,Math
361896,2021-10-31 08:07:37,0,Python
361896,2021-10-31 08:08:50,0,Python
361896,2021-10-31 08:17:52,0,Math
361896,2021-10-31 08:49:46,1,Python
361896,2021-10-31 09:02:16,1,Python
361896,2021-10-31 10:38:33,0,Python
361896,2021-10-31 11:23:13,1,Python
361896,2021-10-31 11:35:27,1,Math
361896,2021-10-31 11:40:03,1,Python
361896,2021-10-31 11:58:43,1,Math
361896,2021-10-31 12:32:59,0,Math
361896,2021-10-31 12:41:35,0,Math
370427,2021-10-30 13:36:36,1,Statistics
370427,2021-10-30 15:59:27,0,Statistics
370427,2021-10-30 15:59:43,1,Statistics
370427,2021-10-30 16:57:48,0,Statistics
370427,2021-10-30 17:48:59,1,Statistics
370427,2021-10-30 19:01:20,1,Statistics
370427,2021-10-30 19:35:48,0,Statistics
370427,2021-10-30 20:07:43,0,Statistics
370427,2021-10-30 21:27:22,1,Statistics
370427,2021-10-30 23:00:48,0,Statistics
370427,2021-10-31 00:18:27,1,Statistics
370427,2021-10-31 01:27:00,1,Statistics
370427,2021-10-31 01:49:13,0,Statistics
370427,2021-10-31 04:16:57,0,Statistics
370427,2021-10-31 04:22:45,1,Statistics
370427,2021-10-31 05:11:37,0,Statistics
370427,2021-10-31 05:27:37,0,Statistics
370427,2021-10-31 05:41:33,1,Statistics
370427,2021-10-31 06:02:58,1,Statistics
370427,2021-10-31 08:00:27,1,Statistics
370427,2021-10-31 08:05:45,1,Statistics
370427,2021-10-31 09:56:10,1,Statistics
370427,2021-10-31 10:53:58,1,Statistics
370427,2021-10-31 11:04:17,1,Statistics
370427,2021-10-31 11:11:15,0,Statistics
370427,2021-10-31 11:20:56,0,Statistics
370427,2021-10-31 12:41:52,0,Statistics
370846,2021-10-30 13:33:36,1,Statistics
370846,2021-10-30 13:57:47,0,Vizualization
370846,2021-10-30 14:24:05,1,Vizualization
370846,2021-10-30 14:47:24,0,Vizualization
370846,2021-10-30 15:47:11,0,Statistics
370846,2021-10-30 15:53:09,1,Vizualization
370846,2021-10-30 17:03:40,0,Vizualization
370846,2021-10-30 17:26:10,1,Vizualization
370846,2021-10-30 17:59:33,1,Vizualization
370846,2021-10-30 18:57:59,1,Vizualization
370846,2021-10-30 19:11:13,0,Statistics
370846,2021-10-30 19:26:19,1,Vizualization
370846,2021-10-30 20:45:53,0,Vizualization
370846,2021-10-30 20:48:29,1,Vizualization
370846,2021-10-30 21:10:02,0,Vizualization
370846,2021-10-30 21:17:28,0,Statistics
370846,2021-10-30 21:30:50,0,Statistics
370846,2021-10-30 21:47:15,1,Statistics
370846,2021-10-30 22:39:18,1,Statistics
370846,2021-10-30 23:22:34,1,Vizualization
370846,2021-10-30 23:27:56,1,Statistics
370846,2021-10-30 23:40:09,1,Vizualization
370846,2021-10-30 23:43:19,1,Statistics
370846,2021-10-30 23:45:09,0,Vizualization
370846,2021-10-30 23:59:30,0,Statistics
370846,2021-10-31 00:06:26,0,Statistics
370846,2021-10-31 00:10:36,1,Vizualization
370846,2021-10-31 00:13:25,1,Statistics
370846,2021-10-31 00:28:41,1,Vizualization
370846,2021-10-31 00:41:31,1,Statistics
370846,2021-10-31 00:46:06,1,Vizualization
370846,2021-10-31 00:48:40,0,Vizualization
370846,2021-10-31 01:01:48,1,Vizualization
370846,2021-10-31 01:44:39,1,Vizualization
370846,2021-10-31 02:58:18,0,Vizualization
370846,2021-10-31 03:27:33,0,Statistics
370846,2021-10-31 03:33:42,1,Statistics
370846,2021-10-31 03:47:37,0,Vizualization
370846,2021-10-31 05:55:09,1,Statistics
370846,2021-10-31 06:08:13,0,Statistics
370846,2021-10-31 06:19:32,1,Vizualization
370846,2021-10-31 06:30:02,0,Vizualization
370846,2021-10-31 06:32:05,0,Statistics
370846,2021-10-31 06:40:04,0,Statistics
370846,2021-10-31 07:21:38,1,Statistics
370846,2021-10-31 08:38:09,1,Statistics
370846,2021-10-31 08:44:41,1,Vizualization
370846,2021-10-31 08:56:55,1,Statistics
370846,2021-10-31 09:48:24,1,Vizualization
370846,2021-10-31 09:50:31,0,Vizualization
370846,2021-10-31 09:57:58,0,Vizualization
370846,2021-10-31 10:24:09,1,Vizualization
370846,2021-10-31 11:00:08,1,Statistics
370846,2021-10-31 11:06:27,1,Statistics
370846,2021-10-31 11:37:01,0,Statistics
370846,2021-10-31 12:22:05,0,Statistics
370846,2021-10-31 12:43:11,1,Statistics
370846,2021-10-31 12:57:47,1,Statistics
373937,2021-10-30 13:54:20,0,Statistics
373937,2021-10-30 14:49:38,0,Statistics
373937,2021-10-30 16:09:00,1,Statistics
373937,2021-10-30 16:48:47,0,Statistics
373937,2021-10-30 17:42:44,0,Statistics
373937,2021-10-30 18:03:39,1,Statistics
373937,2021-10-30 18:37:53,1,Statistics
373937,2021-10-30 19:03:31,1,Statistics
373937,2021-10-30 19:57:50,1,Statistics
373937,2021-10-30 21:44:57,0,Statistics
373937,2021-10-30 21:51:46,1,Statistics
373937,2021-10-30 23:40:07,0,Statistics
373937,2021-10-31 02:50:26,1,Statistics
373937,2021-10-31 02:54:09,0,Statistics
373937,2021-10-31 03:00:53,1,Statistics
373937,2021-10-31 03:26:24,0,Statistics
373937,2021-10-31 04:13:01,0,Statistics
373937,2021-10-31 04:49:39,1,Statistics
373937,2021-10-31 04:52:49,0,Statistics
373937,2021-10-31 05:04:56,1,Statistics
373937,2021-10-31 06:37:38,0,Statistics
373937,2021-10-31 07:03:41,0,Statistics
373937,2021-10-31 08:08:44,0,Statistics
373937,2021-10-31 09:30:50,1,Statistics
373937,2021-10-31 11:10:38,0,Statistics
373937,2021-10-31 12:06:39,0,Statistics
375038,2021-10-30 13:16:05,0,Python
375038,2021-10-30 13:42:52,0,Python
375038,2021-10-30 13:52:57,0,Theory of probability
375038,2021-10-30 14:00:04,0,Theory of probability
375038,2021-10-30 14:10:52,1,Theory of probability
375038,2021-10-30 14:37:34,1,Python
375038,2021-10-30 14:55:28,0,Theory of probability
375038,2021-10-30 14:57:33,1,Python
375038,2021-10-30 15:05:50,1,Python
375038,2021-10-30 15:07:10,0,Python
375038,2021-10-30 15:31:38,0,Python
375038,2021-10-30 15:32:37,1,Python
375038,2021-10-30 16:31:18,0,Python
375038,2021-10-30 17:56:38,0,Theory of probability
375038,2021-10-30 17:57:57,1,Python
375038,2021-10-30 18:18:37,0,Theory of probability
375038,2021-10-30 18:23:09,0,Theory of probability
375038,2021-10-30 18:35:16,1,Python
375038,2021-10-30 18:44:27,1,Theory of probability
375038,2021-10-30 19:52:53,0,Python
375038,2021-10-30 19:56:57,0,Theory of probability
375038,2021-10-30 20:05:24,0,Theory of probability
375038,2021-10-30 20:08:05,0,Theory of probability
375038,2021-10-30 20:40:01,0,Python
375038,2021-10-30 21:28:57,0,Theory of probability
375038,2021-10-30 21:45:15,0,Theory of probability
375038,2021-10-30 22:00:54,1,Theory of probability
375038,2021-10-30 22:43:43,1,Theory of probability
375038,2021-10-30 22:57:27,1,Theory of probability
375038,2021-10-30 22:58:36,1,Theory of probability
375038,2021-10-30 23:08:22,0,Python
375038,2021-10-30 23:51:23,1,Python
375038,2021-10-31 00:11:19,1,Python
375038,2021-10-31 00:17:38,0,Python
375038,2021-10-31 00:25:39,0,Python
375038,2021-10-31 01:12:01,1,Theory of probability
375038,2021-10-31 01:57:58,0,Python
375038,2021-10-31 02:04:41,1,Python
375038,2021-10-31 02:12:34,1,Python
375038,2021-10-31 02:16:11,0,Python
375038,2021-10-31 02:23:14,0,Theory of probability
375038,2021-10-31 02:27:51,1,Theory of probability
375038,2021-10-31 03:02:26,1,Python
375038,2021-10-31 03:02:27,0,Python
375038,2021-10-31 03:04:06,0,Theory of probability
375038,2021-10-31 03:05:04,1,Theory of probability
375038,2021-10-31 03:36:41,0,Python
375038,2021-10-31 03:41:43,0,Theory of probability
375038,2021-10-31 03:59:25,0,Python
375038,2021-10-31 04:28:58,1,Python
375038,2021-10-31 04:47:47,0,Theory of probability
375038,2021-10-31 06:50:54,1,Theory of probability
375038,2021-10-31 06:52:26,0,Python
375038,2021-10-31 06:54:31,1,Python
375038,2021-10-31 07:54:48,1,Python
375038,2021-10-31 08:00:00,1,Python
375038,2021-10-31 08:38:22,1,Python
375038,2021-10-31 09:12:09,1,Theory of probability
375038,2021-10-31 09:21:34,0,Theory of probability
375038,2021-10-31 09:24:42,1,Python
375038,2021-10-31 09:28:14,0,Theory of probability
375038,2021-10-31 09:48:15,0,Theory of probability
375038,2021-10-31 10:25:18,0,Theory of probability
375038,2021-10-31 11:03:59,1,Theory of probability
375038,2021-10-31 11:08:34,0,Theory of probability
375038,2021-10-31 11:13:22,1,Python
375038,2021-10-31 11:21:13,1,Theory of probability
375038,2021-10-31 11:28:06,1,Python
375038,2021-10-31 11:31:24,1,Python
375038,2021-10-31 11:42:46,1,Python
375038,2021-10-31 12:01:10,1,Theory of probability
375038,2021-10-31 12:18:50,1,Python
375038,2021-10-31 12:25:49,0,Python
375038,2021-10-31 12:51:49,0,Python
375731,2021-10-30 14:22:51,1,Theory of probability
375731,2021-10-30 14:39:35,0,Theory of probability
375731,2021-10-30 14:41:20,1,Theory of probability
375731,2021-10-30 15:07:16,0,Theory of probability
375731,2021-10-30 15:20:25,1,Theory of probability
375731,2021-10-30 15:24:53,0,Theory of probability
375731,2021-10-30 16:06:25,0,Theory of probability
375731,2021-10-30 17:01:17,1,Theory of probability
375731,2021-10-30 17:24:44,1,Vizualization
375731,2021-10-30 18:35:12,1,Vizualization
375731,2021-10-30 20:27:58,1,Vizualization
375731,2021-10-30 21:11:15,1,Theory of probability
375731,2021-10-30 22:32:55,0,Vizualization
375731,2021-10-30 23:35:46,0,Theory of probability
375731,2021-10-31 00:09:19,0,Vizualization
375731,2021-10-31 00:25:58,0,Vizualization
375731,2021-10-31 00:29:13,1,Theory of probability
375731,2021-10-31 00:30:30,1,Theory of probability
375731,2021-10-31 01:39:38,0,Theory of probability
375731,2021-10-31 01:39:58,0,Vizualization
375731,2021-10-31 03:33:48,0,Vizualization
375731,2021-10-31 04:34:36,1,Theory of probability
375731,2021-10-31 04:39:28,1,Theory of probability
375731,2021-10-31 04:58:01,1,Vizualization
375731,2021-10-31 05:05:07,1,Vizualization
375731,2021-10-31 05:25:11,1,Vizualization
375731,2021-10-31 05:48:59,1,Vizualization
375731,2021-10-31 05:50:37,1,Vizualization
375731,2021-10-31 06:12:49,1,Theory of probability
375731,2021-10-31 08:48:41,1,Vizualization
375731,2021-10-31 08:52:55,1,Theory of probability
375731,2021-10-31 08:54:33,1,Vizualization
375731,2021-10-31 09:10:08,0,Vizualization
375731,2021-10-31 09:23:21,1,Theory of probability
375731,2021-10-31 09:32:29,1,Vizualization
375731,2021-10-31 09:34:51,0,Theory of probability
375731,2021-10-31 10:21:24,0,Theory of probability
375731,2021-10-31 11:16:24,0,Vizualization
375731,2021-10-31 12:04:23,1,Vizualization
375731,2021-10-31 12:17:45,0,Vizualization
377325,2021-10-30 13:27:12,0,Theory of probability
377325,2021-10-31 04:09:11,0,Theory of probability
377325,2021-10-31 09:24:05,0,Theory of probability
377984,2021-10-30 14:43:22,1,Python
377984,2021-10-30 15:19:06,0,Python
377984,2021-10-30 15:37:38,0,Python
377984,2021-10-30 15:39:57,0,Python
377984,2021-10-30 15:49:46,1,Python
377984,2021-10-30 17:22:56,1,Python
377984,2021-10-30 18:57:37,0,Python
377984,2021-10-30 21:14:48,1,Python
377984,2021-10-30 22:39:50,1,Python
377984,2021-10-30 22:49:11,0,Python
377984,2021-10-30 22:59:18,1,Python
377984,2021-10-31 01:55:31,1,Python
377984,2021-10-31 02:44:02,1,Python
377984,2021-10-31 04:27:01,0,Python
377984,2021-10-31 04:57:25,1,Python
377984,2021-10-31 05:14:03,0,Python
377984,2021-10-31 05:29:36,1,Python
377984,2021-10-31 07:14:47,0,Python
377984,2021-10-31 07:37:58,0,Python
377984,2021-10-31 07:49:03,0,Python
377984,2021-10-31 08:43:28,1,Python
377984,2021-10-31 08:52:30,1,Python
377984,2021-10-31 10:20:28,0,Python
377984,2021-10-31 10:22:43,1,Python
377984,2021-10-31 10:48:54,0,Python
377984,2021-10-31 10:56:09,1,Python
377984,2021-10-31 12:21:03,0,Python
379300,2021-10-30 13:11:32,0,Math
379300,2021-10-30 14:09:51,0,Math
379300,2021-10-30 14:32:16,1,Math
379300,2021-10-30 14:44:53,1,Python
379300,2021-10-30 15:06:45,0,Math
379300,2021-10-30 16:03:55,0,Math
379300,2021-10-30 17:15:05,1,Math
379300,2021-10-30 17:31:44,0,Python
379300,2021-10-30 17:51:16,1,Math
379300,2021-10-30 18:00:58,1,Python
379300,2021-10-30 18:06:30,0,Python
379300,2021-10-30 18:19:54,1,Python
379300,2021-10-30 19:07:52,1,Python
379300,2021-10-30 19:59:32,0,Python
379300,2021-10-30 20:03:22,1,Math
379300,2021-10-30 20:18:48,1,Python
379300,2021-10-30 20:46:57,1,Math
379300,2021-10-30 21:10:11,0,Math
379300,2021-10-30 21:44:12,0,Math
379300,2021-10-30 22:14:38,1,Math
379300,2021-10-30 22:37:10,0,Math
379300,2021-10-30 23:43:21,0,Math
379300,2021-10-30 23:54:37,1,Math
379300,2021-10-31 00:21:52,1,Python
379300,2021-10-31 01:13:26,1,Python
379300,2021-10-31 01:21:22,1,Math
379300,2021-10-31 01:31:46,1,Math
379300,2021-10-31 01:40:31,1,Math
379300,2021-10-31 02:11:04,0,Math
379300,2021-10-31 02:23:16,1,Python
379300,2021-10-31 02:41:22,0,Python
379300,2021-10-31 02:56:34,0,Math
379300,2021-10-31 03:37:28,0,Math
379300,2021-10-31 03:39:35,1,Python
379300,2021-10-31 03:42:26,1,Python
379300,2021-10-31 03:49:13,1,Python
379300,2021-10-31 03:57:18,0,Python
379300,2021-10-31 04:05:20,1,Python
379300,2021-10-31 04:12:38,1,Python
379300,2021-10-31 04:53:17,1,Math
379300,2021-10-31 04:54:34,1,Python
379300,2021-10-31 05:19:36,0,Python
379300,2021-10-31 05:30:36,0,Math
379300,2021-10-31 05:53:31,1,Python
379300,2021-10-31 06:08:45,1,Python
379300,2021-10-31 07:08:43,1,Math
379300,2021-10-31 07:25:32,0,Python
379300,2021-10-31 08:00:58,0,Math
379300,2021-10-31 08:05:19,1,Math
379300,2021-10-31 08:38:24,1,Math
379300,2021-10-31 08:40:50,1,Math
379300,2021-10-31 09:00:40,0,Python
379300,2021-10-31 09:23:11,0,Math
379300,2021-10-31 09:36:12,0,Math
379300,2021-10-31 09:44:27,1,Math
379300,2021-10-31 10:16:18,0,Math
379300,2021-10-31 10:17:41,1,Math
379300,2021-10-31 10:36:38,1,Math
379300,2021-10-31 10:59:18,1,Math
379300,2021-10-31 11:48:35,1,Python
379300,2021-10-31 12:08:38,0,Math
379300,2021-10-31 12:23:48,1,Math
379300,2021-10-31 12:31:09,1,Python
379300,2021-10-31 12:51:40,0,Python
382711,2021-10-30 14:36:55,0,Vizualization
382711,2021-10-30 14:52:21,0,Vizualization
382711,2021-10-30 14:59:46,0,Vizualization
382711,2021-10-30 15:05:09,0,Vizualization
382711,2021-10-30 15:30:11,1,Vizualization
382711,2021-10-30 15:50:23,0,Vizualization
382711,2021-10-30 18:04:40,1,Vizualization
382711,2021-10-30 18:10:21,1,Vizualization
382711,2021-10-30 18:26:36,1,Vizualization
382711,2021-10-30 18:47:35,0,Vizualization
382711,2021-10-30 18:49:47,1,Vizualization
382711,2021-10-30 19:03:36,1,Vizualization
382711,2021-10-30 19:33:22,0,Vizualization
382711,2021-10-30 20:07:57,1,Vizualization
382711,2021-10-30 20:17:51,0,Vizualization
382711,2021-10-30 20:36:58,0,Theory of probability
382711,2021-10-30 20:42:54,1,Vizualization
382711,2021-10-30 21:23:21,0,Vizualization
382711,2021-10-30 22:11:32,1,Vizualization
382711,2021-10-30 22:25:48,1,Vizualization
382711,2021-10-30 22:52:17,0,Vizualization
382711,2021-10-30 23:50:14,1,Vizualization
382711,2021-10-31 00:32:21,0,Vizualization
382711,2021-10-31 00:52:31,1,Vizualization
382711,2021-10-31 00:57:58,0,Vizualization
382711,2021-10-31 01:11:35,0,Vizualization
382711,2021-10-31 01:15:58,1,Theory of probability
382711,2021-10-31 01:27:39,1,Vizualization
382711,2021-10-31 01:28:34,0,Theory of probability
382711,2021-10-31 01:44:49,1,Vizualization
382711,2021-10-31 02:22:43,0,Theory of probability
382711,2021-10-31 02:43:28,0,Vizualization
382711,2021-10-31 03:03:38,0,Vizualization
382711,2021-10-31 03:32:58,0,Vizualization
382711,2021-10-31 04:23:03,0,Theory of probability
382711,2021-10-31 04:27:21,1,Theory of probability
382711,2021-10-31 04:51:51,0,Vizualization
382711,2021-10-31 04:56:03,1,Vizualization
382711,2021-10-31 05:21:25,1,Vizualization
382711,2021-10-31 05:32:55,1,Vizualization
382711,2021-10-31 05:47:24,0,Theory of probability
382711,2021-10-31 06:29:28,0,Vizualization
382711,2021-10-31 07:23:32,0,Theory of probability
382711,2021-10-31 07:38:42,0,Theory of probability
382711,2021-10-31 08:20:59,0,Vizualization
382711,2021-10-31 09:32:53,0,Theory of probability
382711,2021-10-31 10:59:48,1,Vizualization
382711,2021-10-31 12:01:56,1,Theory of probability
382711,2021-10-31 12:47:49,1,Vizualization
382711,2021-10-31 12:50:09,1,Vizualization
385682,2021-10-30 13:16:35,1,Statistics
385682,2021-10-30 14:01:11,0,Python
385682,2021-10-30 14:24:38,1,Math
385682,2021-10-30 14:53:00,0,Statistics
385682,2021-10-30 14:54:57,0,Math
385682,2021-10-30 14:55:27,1,Math
385682,2021-10-30 15:26:17,1,Statistics
385682,2021-10-30 15:38:09,0,Statistics
385682,2021-10-30 15:52:34,1,Statistics
385682,2021-10-30 15:53:37,0,Python
385682,2021-10-30 16:10:25,1,Python
385682,2021-10-30 16:17:55,0,Python
385682,2021-10-30 16:21:09,0,Math
385682,2021-10-30 16:21:29,1,Python
385682,2021-10-30 17:23:28,0,Python
385682,2021-10-30 19:05:45,1,Statistics
385682,2021-10-30 19:07:37,1,Python
385682,2021-10-30 19:22:25,0,Python
385682,2021-10-30 20:02:04,1,Statistics
385682,2021-10-30 20:26:47,0,Math
385682,2021-10-30 20:31:27,1,Python
385682,2021-10-30 20:53:24,1,Math
385682,2021-10-30 21:43:58,0,Python
385682,2021-10-30 21:56:56,1,Math
385682,2021-10-30 22:51:25,0,Statistics
385682,2021-10-30 23:06:15,0,Statistics
385682,2021-10-31 00:36:11,1,Statistics
385682,2021-10-31 00:48:14,0,Python
385682,2021-10-31 01:14:29,0,Python
385682,2021-10-31 01:20:12,1,Statistics
385682,2021-10-31 01:35:47,0,Statistics
385682,2021-10-31 01:47:57,0,Statistics
385682,2021-10-31 01:55:19,0,Python
385682,2021-10-31 01:57:34,0,Statistics
385682,2021-10-31 02:19:54,0,Statistics
385682,2021-10-31 02:29:23,1,Python
385682,2021-10-31 02:39:11,0,Statistics
385682,2021-10-31 03:17:03,0,Python
385682,2021-10-31 03:40:34,1,Python
385682,2021-10-31 03:52:05,1,Statistics
385682,2021-10-31 04:12:30,0,Statistics
385682,2021-10-31 04:30:04,1,Python
385682,2021-10-31 04:57:22,1,Statistics
385682,2021-10-31 06:36:51,1,Statistics
385682,2021-10-31 07:13:36,1,Statistics
385682,2021-10-31 07:41:14,0,Statistics
385682,2021-10-31 07:56:32,1,Statistics
385682,2021-10-31 07:57:44,1,Python
385682,2021-10-31 08:17:37,0,Math
385682,2021-10-31 09:12:29,1,Python
385682,2021-10-31 09:21:12,0,Math
385682,2021-10-31 09:28:31,1,Python
385682,2021-10-31 09:41:15,0,Statistics
385682,2021-10-31 09:55:42,1,Python
385682,2021-10-31 10:05:33,1,Statistics
385682,2021-10-31 11:35:04,1,Python
385682,2021-10-31 11:54:38,0,Python
385682,2021-10-31 12:00:49,1,Python
385682,2021-10-31 12:24:07,1,Statistics
385682,2021-10-31 12:30:45,0,Statistics
385682,2021-10-31 12:38:07,0,Statistics
385682,2021-10-31 12:41:40,0,Statistics
385682,2021-10-31 12:43:08,0,Statistics
388196,2021-10-30 13:00:44,1,Theory of probability
388196,2021-10-30 13:05:06,1,Vizualization
388196,2021-10-30 13:56:23,1,Vizualization
388196,2021-10-30 14:01:31,0,Vizualization
388196,2021-10-30 14:13:56,0,Vizualization
388196,2021-10-30 15:27:48,0,Vizualization
388196,2021-10-30 15:41:57,1,Theory of probability
388196,2021-10-30 15:44:46,1,Theory of probability
388196,2021-10-30 15:59:01,0,Vizualization
388196,2021-10-30 16:08:10,0,Theory of probability
388196,2021-10-30 16:11:12,1,Theory of probability
388196,2021-10-30 16:40:30,1,Vizualization
388196,2021-10-30 17:17:35,1,Vizualization
388196,2021-10-30 17:46:40,1,Theory of probability
388196,2021-10-30 19:00:19,1,Theory of probability
388196,2021-10-30 19:01:19,0,Vizualization
388196,2021-10-30 19:13:06,0,Theory of probability
388196,2021-10-30 19:24:13,0,Vizualization
388196,2021-10-30 19:25:01,1,Theory of probability
388196,2021-10-30 20:02:43,0,Theory of probability
388196,2021-10-30 20:20:47,1,Theory of probability
388196,2021-10-30 20:23:11,0,Vizualization
388196,2021-10-30 20:37:35,1,Theory of probability
388196,2021-10-30 20:43:00,1,Theory of probability
388196,2021-10-30 20:48:07,1,Theory of probability
388196,2021-10-30 21:08:23,0,Theory of probability
388196,2021-10-30 21:12:55,1,Vizualization
388196,2021-10-30 21:27:31,0,Theory of probability
388196,2021-10-30 21:38:07,0,Theory of probability
388196,2021-10-30 22:07:44,1,Theory of probability
388196,2021-10-30 22:57:58,1,Theory of probability
388196,2021-10-30 23:20:49,1,Theory of probability
388196,2021-10-30 23:48:59,1,Theory of probability
388196,2021-10-30 23:53:59,1,Theory of probability
388196,2021-10-31 01:13:54,0,Vizualization
388196,2021-10-31 01:40:27,1,Theory of probability
388196,2021-10-31 01:46:43,0,Theory of probability
388196,2021-10-31 02:15:24,1,Vizualization
